Exercice;Libellé Etablissement;SG1;Libellé destination de rang 1;Code destination rang 2;Libellé destination de rang 2;Code destination rang 3;Libellé destination de rang 3;Libellé enveloppe;AE ouvertes;CP ouverts;EJ validés;Décaissements CP
2021;ARS Hauts de France;FIR;BA DEMOC SANITAIRE;MI5-1;Attentes utilisateur;MI5-1-2;Recueil parole usag.;Intervention;13500.0;13500.0;13000.0;13000.0
2021;ARS Hauts de France;FIR;BA DEMOC SANITAIRE;MI5-2;Autre MI5 Démocratie;;;Fonctionnement;40946.0;55233.0;19164.8;29934.43
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI1-5;Actions ms hors cg;MI1-5-2;Consult mémoires;Intervention;4831894.0;4831894.0;4831894.0;4831894.0
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI1-5;Actions ms hors cg;MI1-5-3;Prévention handicaps;Intervention;1670203.0;1670203.0;1670203.0;1670203.0
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI1-7;Autre MI1 Médico-soc;;;Fonctionnement;25000.0;62482.0;0.0;37482.4
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-11;Accompagn. aidants;Intervention;127451.0;127451.0;127387.68;127387.68
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-13;Habitat inclusif PA;Intervention;403178.0;403178.0;403178.0;403178.0
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-14;Habitat inclusif PH;Intervention;1528822.0;1528822.0;1508725.0;1508725.0
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-15;SI décisions CDAPH;Intervention;124000.0;124000.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-16;Emploi accompagné PH;Intervention;2588181.0;2588181.0;2588181.0;2588181.0
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-17;Forfait héberg temp;Intervention;1443092.0;1443092.0;1007372.21;1007372.21
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-18;SSIAD renforcés;Intervention;240000.0;240000.0;215398.17;215398.17
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-2;PAERPA (protégé);Intervention;132770.0;132770.0;13570.0;13570.0
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-3;PAERPA autre protégé;Fonctionnement;;0.0;;0.0
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-3;PAERPA autre protégé;Intervention;0.0;0.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI2-4;action qualité sécur;MI2-4-6;GEM;Intervention;3200809.0;3200809.0;3119250.0;3119250.0
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI2-9;Autres Mi2 (med-soc);;;Fonctionnement;86540.0;126540.0;86539.86;126538.98
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI4-7;Efficience struct MS;MI4-7-1;Efficience str MS;Fonctionnement;0.0;0.0;0.0;
2021;ARS Hauts de France;FIR;BA MEDICO-SOCIAL;MI4-7;Efficience struct MS;MI4-7-1;Efficience str MS;Intervention;259509.0;259509.0;248134.0;248134.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-3;Actions de veille;Fonctionnement;10000.0;10000.0;5355.68;4812.68
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-3;Actions de veille;Intervention;1477798.0;1477798.0;1477798.0;1477798.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-4;Evaluation expertise;Fonctionnement;159650.0;78424.0;48270.0;16392.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-4;Evaluation expertise;Intervention;427217.0;427217.0;427217.0;427217.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-1;Actions pilot région;MI1-1-5;Pôles régionaux PRC;Intervention;631221.0;631221.0;631221.0;631221.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-1;Dépist néona surdité;Intervention;184373.0;184373.0;184373.0;184373.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-10;Cancers autres;Intervention;412358.0;412358.0;412358.0;412358.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-12;Promo santé mentale;Intervention;805105.0;805105.0;805105.0;805105.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-13;Prév path cardio-vas;Fonctionnement;74362.0;192292.0;58362.42;119850.6
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-13;Prév path cardio-vas;Intervention;83955.0;83955.0;83955.0;83955.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-14;Promotion nutrition;Fonctionnement;0.0;15291.0;0.0;14974.2
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-14;Promotion nutrition;Intervention;1403021.0;1403021.0;1403021.0;1403021.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-15;Lutte obésité;Intervention;155078.0;155078.0;155078.0;155078.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-16;Prév maladies chron;Intervention;164689.0;164689.0;164689.0;164689.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-17;Prév risques eaux;Fonctionnement;20000.0;23600.0;18675.83;12743.92
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-17;Prév risques eaux;Intervention;23830.0;23830.0;23830.0;23830.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-18;Prév risques habitat;Fonctionnement;81700.0;97000.0;81617.46;52664.82
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-18;Prév risques habitat;Intervention;1080179.0;1080179.0;1080179.0;1080179.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-19;Prév risq exterieur;Fonctionnement;4000.0;7045.0;1727.4;3577.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-19;Prév risq exterieur;Intervention;804050.0;804050.0;804050.0;804050.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-2;Educ thérapeutique;Intervention;9577476.0;9577476.0;9577476.0;9577476.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-21;Promo santé populat;Intervention;3822049.0;3822049.0;3822049.0;3822049.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-22;Périnat pt enfance;Fonctionnement;7641.0;7641.0;7640.4;7640.4
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-22;Périnat pt enfance;Intervention;316961.0;316961.0;316961.0;316961.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-23;Lutte traumatismes;Intervention;20000.0;20000.0;20000.0;20000.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-24;Proj. pilot. accomp.;Intervention;185551.0;185551.0;185551.0;185551.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-27;Centr rég depis néo;Intervention;742702.0;742702.0;742702.0;742702.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-28;Préven enf ado jeune;Fonctionnement;25000.0;25000.0;17628.0;0.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-28;Préven enf ado jeune;Intervention;1496393.0;1496393.0;1496393.0;1496393.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-29;Addictions (hrs fd);Fonctionnement;45000.0;61000.0;42384.0;57516.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-29;Addictions (hrs fd);Intervention;3167320.0;3167320.0;3167320.0;3167320.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-3;Vaccinations;Intervention;646095.0;646095.0;646095.0;646095.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-30;Addictions (fonds);Fonctionnement;40000.0;270000.0;38690.0;259738.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-30;Addictions (fonds);Intervention;2700000.0;2700000.0;2700000.0;2700000.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-31;Dépistage néonatal;Intervention;211954.0;211954.0;211954.0;211954.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-32;P en c psychotrauma;Intervention;400000.0;400000.0;400000.0;400000.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-34;Soutien mission PMI;Intervention;3070496.0;3070496.0;3070496.0;3070496.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-35;Prév antibioresist;Intervention;448852.0;448852.0;448852.0;448852.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-36;Accomp vie intime PH;Intervention;117800.0;117800.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-4;Vaccinations autres;Fonctionnement;141500.0;142029.0;136071.68;136584.29
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-4;Vaccinations autres;Intervention;49803.0;49803.0;49803.0;49803.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-6;Dispositif de LAV;Fonctionnement;250000.0;263685.0;226549.8;219872.23
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-8;Prévention vieilliss;Intervention;0.0;0.0;0.0;
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-9;Cancers structures;Fonctionnement;0.0;0.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-2;Promo Educ santé;MI1-2-9;Cancers structures;Intervention;3799328.0;3799328.0;3799328.0;3799328.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-3;Dépist malad transmi;MI1-3-1;COREVIH;Intervention;915772.0;915772.0;915772.0;915772.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-3;Dépist malad transmi;MI1-3-3;SIDA IST hépatites;Fonctionnement;100000.0;101726.0;97899.7;99624.72
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-3;Dépist malad transmi;MI1-3-3;SIDA IST hépatites;Intervention;662975.0;662975.0;662975.0;662975.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-3;Dépist malad transmi;MI1-3-4;Tuberculose;Intervention;7143516.0;7143516.0;7143516.0;7143516.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-3;Dépist malad transmi;MI1-3-7;CeGIDD;Intervention;5598008.0;5598008.0;5598008.0;5598008.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-6;Autres MI1 Prévent;;;Fonctionnement;395437.0;92224.0;9694.79;23826.57
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-6;Autres MI1 Prévent;;;Intervention;1738001.0;1738001.0;871977.0;871977.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-8;COVID19;;;Fonctionnement;4101142.0;4897970.0;4073879.63;4220001.47
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-8;COVID19;;;Intervention;5025116.0;5025116.0;4950504.25;4950504.25
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-9;COVID19 - Dép.Spécif;MI1-9-1;Dispositif TAP;Fonctionnement;65000.0;100000.0;558.0;558.0
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-9;COVID19 - Dép.Spécif;MI1-9-1;Dispositif TAP;Intervention;8283181.0;8283181.0;6584927.26;6584927.26
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-9;COVID19 - Dép.Spécif;MI1-9-2;Vaccination;Fonctionnement;100000.0;100000.0;70657.64;69872.84
2021;ARS Hauts de France;FIR;BA PREVENTION;MI1-9;COVID19 - Dép.Spécif;MI1-9-2;Vaccination;Intervention;7770000.0;7770000.0;6383354.7;6383354.7
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-1;Télémédecine;Fonctionnement;3000.0;3000.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-1;Télémédecine;Intervention;4985718.0;4985718.0;4958989.0;4958989.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-10;Expé OBEPEDIA;Intervention;110000.0;110000.0;110000.0;110000.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-11;Services numériques;Intervention;2323292.0;2323292.0;2323292.0;2323292.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-12;Communautés pro CPTS;Intervention;957708.0;957708.0;801625.0;801625.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-13;Organisat innovantes;Fonctionnement;63480.0;94828.0;0.0;47262.8
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-13;Organisat innovantes;Intervention;1200983.0;1200983.0;905753.0;905753.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-14;Parcours cancer;Intervention;312500.0;312500.0;312500.0;312500.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-15;Proj t santé mentale;Intervention;461500.0;461500.0;459535.0;459535.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-16;Ségur-Equipes soins;Intervention;0.0;0.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-2;Téléméd expér actes;Intervention;2428700.0;2428700.0;2258045.0;2258045.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-1;Dév parcours coordon;MI2-1-7;Centres spé obésité;Intervention;768900.0;768900.0;768900.0;768900.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-2;Réseaux de santé;MI2-2-1;Dis rég cancérologie;Intervention;553000.0;553000.0;553000.0;553000.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-2;Réseaux de santé;MI2-2-2;Dis rég périnatal;Intervention;924561.0;924561.0;924561.0;924561.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-1;Structures pc ados;Intervention;827500.0;827500.0;827500.0;827500.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-11;Médecin corresp SAMU;Intervention;35000.0;35000.0;35000.0;35000.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-12;Carences ambulanc;Intervention;5686053.0;5686053.0;5686053.0;5686053.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-15;Unités consult handi;Intervention;800000.0;800000.0;800000.0;800000.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-17;PNSP retour expérien;Intervention;0.0;0.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-18;PNSP simul en santé;Intervention;99600.0;99600.0;99600.0;99600.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-2;Equipes soins pallia;Intervention;12355000.0;12355000.0;12355000.0;12355000.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-22;Pc infections ostéo;Intervention;61850.0;61850.0;61850.0;61850.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-23;Filières AVC;Intervention;1086587.0;1086587.0;1086587.0;1086587.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-25;Expé héberg patients;Intervention;;0.0;;
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-26;UCOG;Intervention;364600.0;364600.0;364600.0;364600.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-28;Aide finan transport;Intervention;7174838.0;7174838.0;4757248.41;4757248.41
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-29;Consult psy MSP;Intervention;195841.0;195841.0;195841.0;195841.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-3;Equipe pallia pediat;Intervention;630000.0;630000.0;630000.0;630000.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-30;UAPED;Intervention;0.0;0.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-4;Equipe liaison addic;Intervention;8376226.0;8376226.0;8376226.0;8376226.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-5;Pratique soin cancer;Intervention;7136875.0;7136875.0;7136875.0;7136875.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-6;Pratiq soin canc lib;Intervention;520000.0;520000.0;520000.0;520000.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-7;Psychologues et as;Intervention;1689000.0;1689000.0;1689000.0;1689000.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-8;Equipes gériatrie;Intervention;9723597.0;9723597.0;9723597.0;9723597.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-3;action qualité secur;MI2-3-9;Groupe qualité pairs;Intervention;239000.0;239000.0;239000.0;239000.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-5;Actions exerc pluri;MI2-5-1;Exerc pluridisciplin;Intervention;322500.0;322500.0;322500.0;322500.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-5;Actions exerc pluri;MI2-5-2;Appui fédé et PACTE;Intervention;70421.0;70421.0;70420.3;70420.3
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-6;Centres périnat prox;;;Intervention;1422200.0;1422200.0;1422200.0;1422200.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-1;Disp appui complexe;Fonctionnement;120000.0;120000.0;120000.0;139321.79
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-1;Disp appui complexe;Intervention;82300.0;82300.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-2;DAC - CTA;Fonctionnement;0.0;1191199.0;0.0;802977.84
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-2;DAC - CTA;Intervention;380000.0;380000.0;380000.0;380000.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-3;DAC MAIA;Intervention;7204000.0;7204000.0;7204000.0;7204000.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-4;DAC - santé mono th;Fonctionnement;0.0;0.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-4;DAC - santé mono th;Intervention;7117595.0;7117595.0;7117595.0;7117595.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-7;Dispositifs d'appui;MI2-7-5;DAC - santé pluri th;Intervention;3926353.0;3926353.0;3926353.0;3926353.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI2-8;Autres Mi2 (sanit);;;Intervention;10091568.0;10091568.0;9895151.62;9895151.62
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-1;Astreintes en ville;Intervention;8445650.0;8445650.0;7043450.0;7043450.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-2;Particip finan régul;Intervention;8071036.0;8071036.0;6899550.0;6899550.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-1;Rému forfaitaire pds;MI3-1-3;Struct régul libéral;Intervention;1602645.0;1602645.0;1602645.0;1602645.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-2;Actions maison médic;;;Intervention;1701976.0;1701976.0;1701973.0;1701973.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-1;Gardes étab privés;Intervention;2393985.0;2393985.0;1817338.2;1817338.2
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-2;Astreintes;Intervention;4610335.0;4610335.0;3837558.0;3837558.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-3;Permanence des soins;MI3-3-3;Perma soins public;Intervention;58180242.0;58180242.0;58180242.0;58180242.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-1;PTMG;Intervention;150000.0;150000.0;266244.25;266244.25
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-10;Infirmiers pratiq av;Intervention;312700.0;312700.0;312700.0;312700.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-11;Nouv contrat L1435;Intervention;15000.0;15000.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-2;Exer regroup centres;Intervention;0.0;0.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-3;Exer regroup maisons;Fonctionnement;372002.0;687801.0;258060.0;350430.3
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-3;Exer regroup maisons;Intervention;1377852.0;1377852.0;1377852.0;1377852.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-5;Projets de recherche;Fonctionnement;0.0;0.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-5;Projets de recherche;Intervention;36000.0;36000.0;36000.0;36000.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-6;PTMA;Intervention;20000.0;20000.0;100.0;100.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-8;PTMR;Intervention;;0.0;;
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-4;Actions répart géogr;MI3-4-9;400 médecins général;Intervention;110000.0;110000.0;36454.0;36454.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-5;Autres MI3 Sanitaire;;;Fonctionnement;6306.0;186306.0;120245.87;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-5;Autres MI3 Sanitaire;;;Intervention;7276834.0;7276834.0;7111917.0;7106817.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-6;Ségur - ouvert. lits;;;Intervention;8572416.0;8572416.0;8572416.0;8572416.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-7;SAS;MI3-7-1;SAS;Intervention;1879004.0;1879004.0;1869004.0;1869004.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-7;SAS;MI3-7-2;SAS - Conv mandats;Intervention;;0.0;;
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI3-8;Elarg biologie deloc;MI3-8-1;Elarg biologie deloc;Intervention;0.0;0.0;0.0;
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-1;Frais conseil pilota;Fonctionnement;213662.0;191982.0;206477.26;75018.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-1;Frais conseil pilota;Intervention;80885.0;80885.0;80885.0;80885.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-2;Appui certif comptes;Fonctionnement;0.0;0.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-2;Appui certif comptes;Intervention;0.0;0.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-5;Programme PHARE;Fonctionnement;104040.0;104040.0;104040.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI4-1;Frais conseil pilota;MI4-1-5;Programme PHARE;Intervention;0.0;0.0;0.0;0.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-10;Intéressement CAQES;Intervention;1767292.0;1767292.0;1767292.0;1767292.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-2;Gestion des risques;Intervention;;0.0;;
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-5;Aides à la contractu;Intervention;6936237.0;6936237.0;6936237.0;6936237.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-7;Amélior de l'offre;Intervention;4032135.0;4032135.0;4032135.0;4032135.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-8;Aides à l'investiss;Intervention;100216569.0;100216569.0;100212976.0;100212976.0
2021;ARS Hauts de France;FIR;BA SANITAIRE;MI4-2;Opérations modernisa;MI4-2-9;Promotion des biosim;Intervention;0.0;0.0;0.0;0.0
